"間人皇女","Hashihito no Himemiko",
"間切横目","Magiri-yokome (officer for province)",
"間切横目大躰","Magiri-yokome Daitai (Essential points of officer for province)",
"間切横目藤長","Fujinaga, Magiri-yokome (officer for province)",
"間着","aidagi",
"間諜","Kancho (spy)",
"間道（かんどう）","Kando, Obi of vertical or lateral stripes, or plaid woven using dyed or scoured silk yarn",
"間之町通","Ainomachi-dori Street",
"間部詮房","Akifusa MANABE",
"閑院","Kanin",
"閑院家","the Kanin family",
"閑院家嫡流","Kaninke main line",
"閑院宮","Kaninnomiya",
"閑院宮愛仁親王","Kaninnomiya Imperial Prince Naruhito",
"閑院宮家","Kaninnomiya family",
"閑院宮華子女王","Kaninnomiya Princess Hanako",
"閑院宮載仁親王","Kaninnomiya Imperial Prince Kotohito",
"閑院宮春仁王（閑院純仁）","Kaninnomiya Prince Haruhito (Sumihito KAN IN)",
"閑院宮直仁親王","Kaninnomiya Imperial Prince Naohito",
"閑院宮典仁親王","Kaninnomiya Imperial Prince Sukehito",
"閑院宮美仁親王","Kaninnomiya Imperial Prince Haruhito",
"閑院宮陸軍参謀総長","Kaninnomiya, armed forces chief of army",
"閑院左大将","Kanin sataisho",
"閑院親王","Imperial Prince Kanin",
"閑院殿","Kanin-dono (Kanin Palace)",
"閑院内裏","Kanin dairi",
"閑院流","Kanin-ryu (one of the Fijiwara clique)",
"閑院流公実","Kinzane KANINRYU",
"閑院流正親町三条","SHOGIMACHI-SANJO of Kanin Line",
"閑院流藤原季成","FUJIWARA no Suenari of Kanin Line",
"閑院流藤原氏","Fujiwara clan of Kanin Line",
"閑隠席（かんいんせき）","Kanin-seki teahouse",
"閑臥庵","Kanngaan",
"閑居","seclusion",
"閑山島海戦","the Battle of Hansan Island",
"閑室","Kanshitsu",
"閑室元佶","Genkitsu KANSHITSU",
"閑職","easy job",
"閑谷学校","Shizutani School",
"閑眠庭（かんみんてい）","Kanmitei garden",
"関","checking station",
"関ヶ原","Sekigahara",
"関ヶ原の合戦","the Battle of Sekigahara",
"関ヶ原の戦い","the Battle of Sekigahara",
"関ヶ原駅","Sekigahara Station",
"関の半鍛錬昭和刀","semi-forged Showa Sword of Seki",
"関羽","Guan Yu",
"関駅","Seki Station",
"関越自動車道","Kanetsu Expressway",
"関岡屋形","Sekioka yakata",
"関屋","Sekiya",
"関空リムジンバス","Kansai Airport Limousine Bus",
"関原","Sekihara",
"関戸吉信","Yoshinobu SEKIDO",
"関戸氏","Sekido clan",
"関戸本","Sekito manuscriots of",
"関幸彦","Yukihiko SEKI",
"関根仁応","SEKINE Jino",
"関山慧玄","Kanzan Egen",
"関山慧玄墨蹟 授宗弼証状","Kanzan Egen Bokuseki Ju Sohitsu Shojo",
"関市","Seki City",
"関氏","the Seki clan",
"関寺","Seki-dera Temple",
"関寺小町","Sekidera Komachi",
"関守","barrier keeper",
"関宗祐","Munesuke SEKI",
"関宿（三重県亀山市(旧・鈴鹿郡関町)）","Seki-juku Station (Kameyama City Mie Prefecture (former Seki-cho Suzuka County))",
"関宿城主","Lord of Sekishuku-jo Castle",
"関所","sekisho (checking station)",
"関城","Seki-jo Castle",
"関聖大帝菩薩（関羽）","Kansei Taitei Bosatsu (Kanu Uncho)",
"関西","Kansai",
"関西テレビ放送","Kansai Telecasting Corporation (KTV)",
"関西ドイツ文化センター","Kansai German Cultural Center",
"関西医科大学","Kansai Medical University",
"関西医科大学付属枚方病院","Kansai Medical University Hirakata Hospital",
"関西一円","whole Kansai area，throughout the Kansai region",
"関西花の寺二十五霊場 第15番","the 15th temple of the 25 Sacred Sites of floral temples in Kansai area",
"関西外国語大学","Kansai Gaidai University",
"関西学院大学","Kwansei Gakuin University",
"関西学術研究都市調査懇談会","Kansai Science City Surveillance Conversazione",
"関西学生野球連盟","Kansai Big Six Baseball League",
"関西館準備室","Kansai-kan Project Office",
"関西急電","Kansai Kyuden",
"関西空港駅","Kansai-Airport Station",
"関西空港線","Kansai-Airport Line",
"関西経済連合会","Kansai Economic Federation",
"関西圏","Kansai area",
"関西国際空港","Kansai International Airport",
"関西国際空港免税店","Kansai International Airport Stores",
"関西支社","Kansai branch office",
"関西大学","Kansai University",
"関西地方","Kansai region",
"関西鉄道","Kansei Railway Company",
"関西電力","Kansai Electric Power Co., Inc.",
"関西電力舞鶴発電所","the Kansai Electric Power Co., Inc. Maizuru Power Plant",
"関西福祉科学大学","Kansai University of Welfare Science",
"関西文化学術研究都市","Kansai Science City",
"関西文化学術研究都市建設基本方針","Basic policy on the constructions of Kansai Science City",
"関西文化学術研究都市建設推進協議会","Kansai Science City Construction Promotion Conference",
"関西文化学術研究都市建設促進法","The construction promotion law for Kansai Science City",
"関西文理学院","Kansai Bunri Gakuin",
"関西弁","Kansai-ben dialect",
"関西本線","Kansai Main Line",
"関税の免除","tax exemption",
"関雪桜","Kansetsu-zakura",
"関銭","sekisen (toll)",
"関大前 (駅)","Kandaimae Station",
"関大明神社","Sekidaimyo-jinja Shrine",
"関東","Kanto",
"関東（吉原）の太夫用","tayu of Kanto (Yoshiwara)",
"関東の好事家","a dilettante in Kanto",
"関東の八介","Kanto's hakkai, eight ""suke's""",
"関東一円","throughout the Kanto region",
"関東屋","Kantoya",
"関東下向","going to Kanto",
"関東各地","each places of Kanto",
"関東管領","Kanto Kanrei (A shogunal deputy for the Kanto region)",
"関東管領上杉憲実","Kanto Kanrei, Norizane UESUGI",
"関東観察使","Kanto Kansatsu-shi (inspector)",
"関東公方","Kanto-kubo",
"関東公方家","Kubo Houses (Quasi-Shogunate Houses) in Kanto",
"関東行化","Kanto-Kyoge, going to Kanto region for religious teaching and mission",
"関東三十六不動","the Thirty-Six Fudo Temples in the Kanto Region",
"関東州","the Kwantung Leased Territory",
"関東十八檀林","Kanto juhachi danrin (eithteen temples for studying the Jodo Sect determined by the Edo government)",
"関東諸国","each province of Kanto",
"関東申次","Kanto Moshitsugi",
"関東神宮","Kanto-jingu Shrine",
"関東政権（鎌倉幕府）","Kanto government (the Kamakura Bakufu)",
"関東代官","governor of Kanto",
"関東大震災","the Great Kanto Earthquake",
"関東地域","Kanto area, Kanto region",
"関東地方","Kanto region",
"関東地方統治","reign of Kanto region",
"関東電工","Kanto Denko",
"関東都督府","Kantototokufu, Japan's Guandong Governor-General Office",
"関東入部","entering the lord into Kanto Region",
"関東八屋形","Eight yakata of the Kanto region",
"関東八館","Kanto hachiyakata",
"関東武士団","Kanto Samurai Group",
"関東弁","Kanto-ben dialect",
"関東連合軍","Kanto Allied Forces",
"関白","a chancellor",
"関白左大臣","Kanpaku sadaijin (chief advisor to the Emperor and minister of the left)",
"関白宣下","imperial proclamation to become kanpaku (chief adviser to the Emperor)",
"関白相論","kanpaku soron (disagreement over Kanpaku position)",
"関白太政大臣","Kanpaku Dajodaijin (imperial regent and grand minister)",
"関白内大臣","Kanpaku naidaijin (imperial regent and minister of the center)",
"関白頼忠","Kanpaku Yoritada",
"関板","sekiita",
"関本","Sekimoto",
"関目駅","Sekime Station",
"関門 (鉄道) トンネル","Kanmon Tunnel",
"関門海峡","Kanmon-kaikyo Strait",
"関聨","association",
"韓","the old Korea",
"韓紅","Korean-red",
"韓国","Republic of Korea",
"韓国皇族","imperial family of Korea",
"韓国皇帝","emperor of Korea",
"韓国統監府","Kankoku Sotoku-fu",
"韓国扶余","Puyo, Korea",
"韓国併合","the annexation of Korea",
"韓国併合ニ関スル条約","The Japan-Korea Annexation Treaty",
"韓神（から）","Kara",
"韓神10戸","10 jinfuko units to Karakami",
"韓神社（からじんじゃ、からかみのやしろ）","Kara-jinja Shrine or Karakamino-yashiro Shrine",
"韓神二座","Karakami two deities",
"韓流映画","Korean movies",
"館貞保","Sadayasu TACHI",
"館林城","Tatebayashi-jo Castle",
"丸一仙翁社中（旧名：鏡味小仙社中）","Maruichiseno shachu (formerly called: Kagami kosen shachu)",
"丸岡城","Maruoka-jo Castle",
"丸岡線","Maruoka Line",
"丸瓦","a channel tile / a concave tile",
"丸根賛太郎","Santaro MARUNE",
"丸山作楽","Sakura MARUYAMA",
"丸山八海石","Kusen-hakkai-seki (stones expressing nine mountains and eight seas)",
"丸子","Maruko",
"丸子由美","Yumi MARUKO",
"丸寿 西村商店","Maruju Nishimura-shoten",
"丸雪見","maru-yukimi",
"丸専デパート","Marusen department store",
"丸太町","Marutamachi",
"丸太町営業所","Marutamachi Service Office",
"丸太町駅","Marutamachi station",
"丸太町上ル","Marutamachi agaru",
"丸太町線","Marutamachi Station",
"丸太町通","Marutamachi-dori Street",
"丸太町通上ル","Marutamachi-dori Agaru (to the north of Marutamachi-dori)",
"丸太棒","log",
"丸大","Marudai",
"丸谷才一","Saiichi MARUYA",
"丸竹","marutake (hewn bamboo)",
"丸竹夷","Marutake Ebisu",
"丸竹夷二押御池","Maru-Take-Ebisu-Ni-Oshi-Oike",
"丸柱","marubashira (a circular pillar or post)",
"丸町","Marumachi",
"丸尾りえ","Rie MARUO",
"丸木材木町","Marukizaimokucho",
"丸木舟","dugout, dugout canoe, pirogue",
"丸紋","a round pattern",
"丸薬","pill",
"丸立涌","maru-datsuwaku (symmetrical mountain-shaped curves with circles)",
"丸髷","Marumage (rounded hair style of a married woman)",
"含有炭素量","carbon contents",
"岸教明","Noriaki KISHI",
"岸駒","Ganku",
"岸恵子","Keiko KISHI",
"岸御園","Misono KISHI",
"岸信介","Nobusuke KISHI",
"岸田伊三郎","Isaburo KISHIDA",
"岸田湘煙","Shoen KISHIDA",
"岸田繁","Shigeru KISHIDA",
"岸田劉生","Ryusei KISHIDA",
"岸派","Kishi party",
"岸壁の母","Ganpeki no haha",
"岸辺 (駅)","Kishibe Station",
"岸本熊太郎","Kumataro KISHIMOTO",
"岸本書店","Kishimoto Shoten (Bookstore)",
"岸本由豆流","Yuzuru KISHIMOTO",
"岸和田だんじり祭","Kishiwada Danjiri Matsuri Festival",
"岸和田市","Kishiwada City",
"岸和田城","Kishiwada-jo Castle",
"岸和田藩","Kishiwada Domain",
"巌谷小波（いわやさざなみ）","Sazanami IWAYA",
"巌頭","the head of a great rock",
"眼病治癒","treatment for eye desease",
"眼病平癒","the recovery of the eye disease",
"岩ガキ","Iwa-gaki oyster",
"岩井","Iwai",
"岩井市","Iwai City",
"岩井新町","Iwaishinmachi",
"岩屋観音像","Iwaya-Kannon-zo",
"岩屋橋","Iwaya-bashi Bridge",
"岩屋山古墳","Iwayayama-kofun Tumulus",
"岩屋城","Iwaya-jo Castle",
"岩屋城の戦い","the Battle of Iwaya-jo Castle",
"岩屋神社","Iwaya-jinja Shrine",
"岩下清周","Kiyochika IWASHITA",
"岩絵の具","mineral paints",
"岩垣月洲","Gesshu IWAGAKI",
"岩魚寿し","Iwana-zushi (char sushi)",
"岩橋氏","the Iwahashi clan",
"岩橋小弥太","Koyata IWAHASHI",
"岩橋輔胤","Suketane IWAHASHI",
"岩戸観音（いわと）","Iwato Kannon",
"岩戸山","Iwato yama (a decorative float associated with Japanese mythology called ""Kuniumi (the story about gods creating of Japan)"" and ""Ama no Iwato (a rock cave where the sun god was hidden out)"")",
"岩戸寺","Iwato-ji Temple",
"岩国市","Iwakuni City",
"岩国半紙","iwakuni hanshi (paper made in Iwakuni, Suo province, which was highly rated in Osaka in the Edo Era)",
"岩国藩","the Iwakuni Domain",
"岩佐","Iwasa",
"岩佐美代子","Miyoko IWASA",
"岩佐又兵衛","Matabei IWASA",
"岩崎一郎","Ichiro IWASAKI",
"岩崎家","Iwasaki Family",
"岩崎京都別邸","the Iwasaki Kyoto Villa",
"岩崎口","Iwasaki-guchi",
"岩崎城公園","Iwasaki-jo koen (Iwasaki Site of a Castle Park)",
"岩崎泰頴（岩崎弥太郎の曾孫）","Yasuhide IWASAKI",
"岩崎邸","Iwasaki tei (the residence of Iwasaki)",
"岩崎弥太郎","Yataro IWASAKI",
"岩崎弥太郎邸","the residence of Yataro Iwasaki",
"岩崎陽子","IWASAKI Yoko",
"岩山八太郎直温","Naoatsu (Yataro) IWAYAMA",
"岩山八郎太","Hachirota IWAYAMA",
"岩室りん","Rin IWAMURO",
"岩手","Iwate",
"岩手県","Iwate Prefecture",
"岩手荘","Iwate-sho",
"岩出駅","Iwade Station",
"岩沼市","Iwanuma City",
"岩上社","Iwagami no Yashiro",
"岩上通","Iwagami-dori Street",
"岩城宣隆","Nobutaka IWAKI",
"岩城亘太郎","Kotaro IWAKI",
"岩瀬郡","Iwase County",
"岩成友通","Tomomichi IWANARI",
"岩清水 (石清水) 行幸","Imperial visit to Iwashimizu Hachiman-gu Shrine",
"岩清水八幡宮","Iwashimizu Hachiman-gu Shrine",
"岩石唐紙","ganseki-karakami (rock-tapped look karakami)",
"岩切正九郎","Shokuro IWAKIRI",
"岩船(いわふね)","Iwafune or boat-like rock",
"岩船寺","Gansen-ji Temple",
"岩倉","Iwakura",
"岩倉の円通寺","Iwakura Entsu-ji Temple",
"岩倉駅","Iwakura Station",
"岩倉家","the Iwakura family",
"岩倉宮","Iwakuranomiya",
"岩倉宮忠成王","Iwakura-no-miya Tadanari-o/Prince Iwakura-no-miya Tadanari",
"岩倉宮忠房親王","Iwakuranomiya Imperial Prince Tadafusa",
"岩倉具尭","Tomotaka IWAKURA",
"岩倉具慶","Tomoyoshi IWAKURA",
"岩倉具視","Tomomi IWAKURA",
"岩倉具選","Tomokazu IWAKURA",
"岩倉校地","Iwakura Campus",
"岩倉使節","Iwakura Mission",
"岩倉使節団","Iwakura Mission",
"岩倉実相院","Iwakura Jisso-in Temple",
"岩倉新線","Iwakura Shin Line",
"岩倉図書館","Iwakura Library",
"岩倉川","Iwakura-gawa River",
"岩倉線","Iwakura Line",
"岩倉操車場","the Iwakura-soshajo bus yard",
"岩倉操車場 (前)","Iwakura Soshajo-mae",
"岩倉村","Iwakura-mura",
"岩倉村松","Iwakura Muramatsu",
"岩倉地区","Iwakura Area",
"岩倉東線","Iwakura Higashi Line",
"岩倉寮（いわくら-りょう）","Iwakura Dormitory",
"岩蔵宮","Iwakura no Miya",
"岩村通俊","Michitoshi IWAMURA",
"岩滝口営業所","Iwatakiguchi Office",
"岩滝口駅","Iwatakiguchi Station",
"岩滝口駅前","Iwatakiguchi-ekimae",
"岩滝中央支店","Iwataki-chuo Branch",
"岩滝町","Iwataki-cho",
"岩沢愿彦","Yoshihiko IWASAWA",
"岩津城","Iwadu-jo Castle",
"岩槻城","Iwatsuki-jo Castle",
"岩槻藩主","the lord of Iwatsuki Domain",
"岩殿丘陵","Iwadono Hills",
"岩田","Iwata",
"岩田山","Mt. Iwata",
"岩島","Iwajima (an island in the pond, which consists of only rocks and stones)",
"岩内氏","the Iwauchi clan",
"岩波書店","Iwanami Shoten, Publishers",
"岩波文庫","Iwanami bunko",
"岩美駅","Iwami Station",
"岩風呂","a bath amid rocks",
"岩本社","Iwamoto-sha Shrine",
"岩本村","Iwamoto village",
"岩木山","Mt. Iwaki",
"岩野","Iwano",
"岩野製紙","Iwano paper industry",
"岩野平三郎","Heizaburo IWANO",
"岩澤勝","Masaru IWASAWA",
"翫月","Gangetsu",
"翫古斎","Gankosai",
"贋物","imitation",
"雁屋哲","Tetsu KARIYA",
"雁金屋","Kariganeya",
"雁行","ganko (lining up shoulder to shoulder like flying geese)",
"雁皮紙","Japanese paper made from fibers taken from the bark of a clove-like bush",
"雁木扇","Gangi-ogi crest",
"顔見世公演","Kaomise performance (face-showing ceremony)",
"顔見世総見","Kaomise Soken (observing a Kabuki Face Showing performance in a large group)",
"顔料","pigment",
"願","Pranidhana - Spiritual Vows",
"願かけ","prayer",
"願阿弥","Ganami",
"願主","temple petitioner",
"願心","Vow",
"願成就院","Ganjoju-in Temple",
"願成就院明盛","Ganjojuin Meisei",
"願泉寺 (貝塚市)","Gansen-ji Temple (Kaizuka City)",
"願文","ganmon (Shinto or Buddhist prayer (read))",
"願證寺","Gansho-ji Temple",
"企画院総裁","president of Kikakuin government organization",
"企画運営部","setup and running department",
"企画情報課","Planning and Information Division",
"企業政策コース","Corporate Policy Course",
"伎楽面","Gigaku-men Mask  (masks for Gigaku, an ancient masked drama)",
"喜界島","Kikai-jima island",
"喜久子","Kikuko",
"喜光寺","Kiko-ji Temple",
"喜三郎","Kisaburo",
"喜春楽","Kishunraku",
"喜撰山ダム","Kisenyama Dam",
"喜撰山発電所","Kisenyama Power Station",
"喜蔵院（本山修験宗）","Kizo-in (Honzan Shugen Sect)",
"喜多","Kita",
"喜多さん","Kita-san",
"喜多院","Kita-in Temple ",
"喜多工業団地","Kita Industrial Park",
"喜多村","Kitamura",
"喜多町","Kitamachi",
"喜多流","Kita-ryu",
"喜多六平太","Roppeita KITA",
"喜鶴亭","Kikakutei",
"喜田貞吉","Sadakichi KIDA",
"喜連瓜破駅","Kire-Uriwari Station",
